@relation InitialSetByLHS

@attribute yarnyarn.timeline-service.client.retry-interval-ms numeric
@attribute mapredmapreduce.reduce.shuffle.retry-delay.max.ms numeric
@attribute mapredmapreduce.jobtracker.jobhistory.block.size numeric
@attribute mapredmapreduce.reduce.shuffle.parallelcopies numeric
@attribute mapredmapreduce.job.jvm.numtasks numeric
@attribute yarnyarn.nodemanager.disk-health-checker.min-healthy-disks numeric
@attribute mapredmapreduce.tasktracker.map.tasks.maximum numeric
@attribute mapredmapreduce.reduce.shuffle.read.timeout numeric
@attribute mapredmapreduce.job.reduces numeric
@attribute yarnyarn.resourcemanager.connect.retry-interval.ms numeric
@attribute yarnyarn.dispatcher.drain-events.timeout numeric
@attribute yarnyarn.client.failover-retries-on-socket-timeouts numeric
@attribute mapredmapreduce.job.speculative.slowtaskthreshold numeric
@attribute mapredmapreduce.jobtracker.heartbeats.in.second numeric
@attribute mapredmapreduce.job.max.split.locations numeric
@attribute mapredyarn.app.mapreduce.client.max-retries numeric
@attribute yarnyarn.scheduler.maximum-allocation-mb numeric
@attribute yarnyarn.timeline-service.handler-thread-count numeric
@attribute mapredmapreduce.job.end-notification.max.attempts numeric
@attribute mapredmapreduce.job.reducer.unconditional-preempt.delay.sec numeric
@attribute yarnyarn.resourcemanager.client.thread-count numeric
@attribute mapredmapreduce.job.maxtaskfailures.per.tracker numeric
@attribute mapredmapreduce.reduce.shuffle.connect.timeout numeric
@attribute mapredmapreduce.shuffle.max.threads numeric
@attribute mapredmapreduce.shuffle.connection-keep-alive.timeout numeric
@attribute yarnyarn.resourcemanager.resource-tracker.client.thread-count numeric
@attribute yarnyarn.resourcemanager.connect.max-wait.ms numeric
@attribute yarnyarn.nodemanager.resource.percentage-physical-cpu-limit numeric
@attribute yarnyarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms numeric
@attribute mapredmapreduce.jobhistory.loadedjobs.cache.size numeric
@attribute mapredmapreduce.task.timeout numeric
@attribute yarnyarn.nodemanager.container-manager.thread-count numeric
@attribute mapredmapreduce.map.memory.mb numeric
@attribute mapredmapreduce.task.io.sort.mb numeric
@attribute mapredmapreduce.jobtracker.expire.trackers.interval numeric
@attribute mapredmapreduce.map.skip.maxrecords numeric
@attribute yarnyarn.nodemanager.resource.cpu-vcores numeric
@attribute mapredmapreduce.jobhistory.datestring.cache.size numeric
@attribute yarnyarn.client.nodemanager-connect.retry-interval-ms numeric
@attribute mapredmapreduce.jobtracker.retiredjobs.cache.size numeric
@attribute mapredmapreduce.job.reduce.slowstart.completedmaps numeric
@attribute mapredmapreduce.task.io.sort.factor numeric
@attribute yarnyarn.nodemanager.localizer.client.thread-count numeric
@attribute yarnyarn.nodemanager.resource.memory-mb numeric
@attribute mapredmapreduce.input.lineinputformat.linespermap numeric
@attribute mapredmapreduce.jobtracker.jobhistory.lru.cache.size numeric
@attribute mapredmapreduce.task.merge.progress.records numeric
@attribute mapredmapreduce.shuffle.max.connections numeric
@attribute mapredmapreduce.reduce.memory.mb numeric
@attribute yarnyarn.timeline-service.client.max-retries numeric
@attribute mapredmapreduce.jobtracker.maxtasks.perjob numeric
@attribute yarnyarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage numeric
@attribute mapredmapreduce.reduce.shuffle.input.buffer.percent numeric
@attribute mapredmapreduce.reduce.cpu.vcores numeric
@attribute mapredmapreduce.job.end-notification.max.retry.interval numeric
@attribute yarnyarn.timeline-service.leveldb-timeline-store.start-time-write-cache-size numeric
@attribute yarnyarn.nodemanager.process-kill-wait.ms numeric
@attribute yarnyarn.nodemanager.delete.thread-count numeric
@attribute mapredmapreduce.tasktracker.indexcache.mb numeric
@attribute mapredmapreduce.jobhistory.joblist.cache.size numeric
@attribute yarnyarn.client.nodemanager-client-async.thread-pool-max-size numeric
@attribute mapredmapreduce.client.submit.file.replication numeric
@attribute yarnyarn.resourcemanager.zk-retry-interval-ms numeric
@attribute yarnyarn.timeline-service.leveldb-timeline-store.ttl-interval-ms numeric
@attribute yarnyarn.resourcemanager.zk-timeout-ms numeric
@attribute mapredmapreduce.job.end-notification.retry.interval numeric
@attribute mapredmapreduce.reduce.maxattempts numeric
@attribute yarnyarn.resourcemanager.am.max-attempts numeric
@attribute yarnyarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb numeric
@attribute mapredmapreduce.reduce.input.buffer.percent numeric
@attribute mapredmapreduce.client.progressmonitor.pollinterval numeric
@attribute mapredmapreduce.job.ubertask.maxmaps numeric
@attribute yarnyarn.resourcemanager.admin.client.thread-count numeric
@attribute mapredmapreduce.tasktracker.taskmemorymanager.monitoringinterval numeric
@attribute yarnyarn.app.mapreduce.am.resource.mb numeric
@attribute mapredmapreduce.job.ubertask.maxreduces numeric
@attribute mapredmapreduce.reduce.skip.maxgroups numeric
@attribute mapredyarn.app.mapreduce.am.job.committer.commit-window numeric
@attribute yarnyarn.client.nodemanager-connect.max-wait-ms numeric
@attribute mapredmapreduce.jobtracker.taskcache.levels numeric
@attribute mapredmapreduce.client.completion.pollinterval numeric
@attribute yarnyarn.client.max-cached-nodemanagers-proxies numeric
@attribute mapredmapreduce.tasktracker.tasks.sleeptimebeforesigkill numeric
@attribute mapredyarn.app.mapreduce.task.container.log.backups numeric
@attribute mapredmapreduce.shuffle.transfer.buffer.size numeric
@attribute yarnyarn.nodemanager.localizer.fetch.thread-count numeric
@attribute yarnyarn.scheduler.maximum-allocation-vcores numeric
@attribute mapredmapreduce.ifile.readahead.bytes numeric
@attribute mapredmapreduce.reduce.shuffle.fetch.retry.timeout-ms numeric
@attribute yarnyarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size numeric
@attribute mapredmapreduce.jobtracker.jobhistory.task.numberprogresssplits numeric
@attribute mapredmapreduce.jobhistory.move.thread-count numeric
@attribute mapredmapreduce.tasktracker.local.dir.minspacekill numeric
@attribute mapredmapreduce.jobhistory.move.interval-ms numeric
@attribute yarnyarn.nodemanager.localizer.cache.target-size-mb numeric
@attribute mapredmapreduce.reduce.markreset.buffer.percent numeric
@attribute mapredyarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts numeric
@attribute mapredmapreduce.job.maps numeric
@attribute mapredmapreduce.task.combine.progress.records numeric
@attribute mapredyarn.app.mapreduce.am.resource.cpu-vcores numeric
@attribute mapredmapreduce.jobtracker.tasktracker.maxblacklists numeric
@attribute yarnyarn.resourcemanager.max-completed-applications numeric
@attribute mapredmapreduce.reduce.shuffle.fetch.retry.interval-ms numeric
@attribute mapredmapreduce.job.speculative.speculativecap numeric
@attribute mapredyarn.app.mapreduce.client-am.ipc.max-retries numeric
@attribute mapredmapreduce.task.skip.start.attempts numeric
@attribute mapredmapreduce.tasktracker.reduce.tasks.maximum numeric
@attribute mapredmapreduce.jobtracker.handler.count numeric
@attribute mapredmapreduce.map.cpu.vcores numeric
@attribute mapredmapreduce.job.counters.limit numeric
@attribute performance numeric

@data
189215,10733,122316747,43.77193,73.491916,0.579049,336.326085,88705,16.169486,35235,116408,45.248164,0.584651,19.416578,90.87529,5.836554,26165,63.922686,11.801459,132.783233,18.777256,11.758737,108036,254.097199,19.258956,64.678492,772692,93.896207,61375,50.808666,248329,10.563123,1640,230.493685,110176,45.591582,34.290178,143929,99110,3004,0.766718,91.262855,64.726319,25002,78.58848,400.080074,47253,51.155043,1974,50.153239,44.714872,20.372693,0.723679,5.747652,7611,15414,272057,61.157465,423,91553,2650,92.664063,205753,236476,279542,1005,17.023636,14.336747,668,0.278631,9993,184.455057,39.997421,47750,15849,135.820318,26.75227,25087,156767,113.990302,7053,102,35266,28.352684,294289,45.24151,69.136865,27776462,129099,42.411196,71.559115,74.536244,63.226359,294487,10261,0.506799,16.435657,20.599903,35931,23.902045,13.180645,6837,8327,0.275875,29.99674,16.908123,60.097141,98.850017,5.725156,75,-1
189825,23928,117933297,39.268797,29.506618,0.593325,348.20689,256498,18.210909,24357,334030,18.250281,0.054911,176.508991,70.787295,18.65755,26242,59.977806,3.435131,360.013855,34.335004,29.706525,74374,140.532871,29.559439,53.094292,738980,75.104047,97890,55.279009,240512,49.498253,1649,182.436555,444548,7.87047,21.387658,152822,95973,9865,0.878263,21.5377,35.406142,24143,8.328305,27.051819,16181,78.791343,1137,68.502274,52.446611,14.161319,0.184929,4.752818,39353,24161,245742,72.255085,80,59238,2501,39.94808,59435,104646,81814,5254,35.780044,15.241291,422,0.950655,2222,115.783238,79.44483,48103,5865,166.831643,59.107181,76923,278391,119.504729,42296,840,12421,5.170504,288088,95.532772,50.734342,4565224,227162,9.535753,5.231002,20.468129,97.817336,164403,10334,0.840134,15.194084,34.961418,1051,24.143655,19.850853,19162,9520,0.77421,12.606324,4.872985,9.06684,67.784645,5.444876,91,84
190729,296709,106408183,46.277921,59.557024,0.628213,215.289523,74309,3.425031,34474,330286,19.573052,0.078533,79.828066,23.122822,9.287772,27940,26.810119,14.565295,200.509398,78.647372,17.339906,298840,127.157784,13.917936,34.768791,378325,91.150875,7099,98.98017,657186,33.439611,3060,80.210338,176321,113.873911,24.105139,101565,72652,3929,0.423269,7.674993,2.667882,24262,22.263415,239.645241,95093,67.010021,2635,99.661848,94.671598,32.367291,0.914077,4.076725,33434,67907,19941,67.273226,756,68335,4380,22.175239,284694,121255,276463,7721,39.329304,5.484655,167,0.884998,6654,151.402412,37.448697,15613,12980,190.234356,96.919449,53787,136206,130.840742,27723,461,39010,92.408573,214558,46.313872,42.700416,13751606,32481,59.418243,49.229987,42.960014,58.982614,80139,9594,0.462675,21.15894,3.650622,28065,26.842841,7.560803,2100,5574,0.161725,28.704214,17.953184,34.87149,62.634973,3.686849,541,-1
191263,250912,123867828,40.165747,21.02306,0.762463,392.697263,254474,19.381476,44781,220355,28.876091,0.340298,65.941301,45.986119,10.022121,27893,70.616118,28.978367,66.003448,46.451263,22.503646,190639,242.381023,13.665397,172.219672,575094,45.917292,19726,26.646684,480723,60.143711,2673,84.130474,689219,18.821454,22.994824,122078,42125,6119,0.735603,65.123057,40.277278,23076,89.777297,360.430659,68564,25.401005,1438,92.06766,93.73512,27.51139,0.023082,5.901587,17648,79985,244661,63.165744,489,143694,1848,94.146921,30563,148376,86754,132,12.777036,8.978441,144,0.362202,1598,162.805865,10.903542,34205,6432,104.653727,48.355084,14843,249660,40.425464,21400,649,15660,51.27794,1283772,92.503562,67.018793,35539352,181407,75.376196,32.57812,15.2991,97.013035,101211,9401,0.090194,25.78833,27.57393,48775,26.964521,35.026902,7670,4943,0.789864,4.436113,3.089397,81.051453,38.920147,5.886357,2,-1
191678,271581,31869610,32.802927,86.426937,0.423105,123.545946,118827,13.656006,42214,92785,34.150602,0.12807,203.530468,26.989561,18.133959,27740,4.802993,28.563439,110.306319,68.153638,3.617024,185103,233.010746,24.163063,80.622219,608201,48.782186,2518,9.17892,466643,50.346876,2659,350.739739,195674,82.402442,38.53212,186705,37690,3268,0.678992,84.782561,84.77461,23740,54.179283,493.50862,18306,87.158981,1152,86.703959,13.80262,78.884015,0.823378,5.130158,23911,36740,166781,76.652172,250,182954,1400,64.604577,244836,345998,280920,3402,5.934475,5.228875,318,0.342637,4811,128.262859,44.897832,42533,7457,103.763621,84.891693,7241,296622,28.534581,13682,8,16176,12.040373,316951,24.157905,50.495472,16744599,285000,51.021711,54.039025,24.033101,43.479744,118822,9832,0.329195,8.188488,27.965601,14422,25.056142,21.363856,5405,9393,0.142866,20.327601,16.044364,45.458478,82.36554,4.357833,751,-1
192138,82649,123356578,33.579667,97.303946,0.933373,182.870178,124923,46.773119,44496,305676,40.704665,0.327705,216.197524,69.582104,14.429713,27716,27.536861,3.417598,480.581273,58.189456,23.367992,93775,204.004036,31.840662,15.641805,240769,7.18439,30655,53.533107,319603,34.436382,1307,198.237649,580267,154.735226,20.829126,142065,33834,7838,0.447065,66.883508,47.427039,22159,89.977327,203.657429,5205,86.824886,2810,6.491703,48.177902,47.496748,0.703482,5.221814,12851,65196,109551,22.8884,62,61018,4207,26.494352,195886,250484,240431,3626,38.78575,1.125044,926,0.433776,5923,171.923188,88.238824,20617,12505,132.955907,86.009169,15033,175187,145.283346,31229,801,41814,57.310143,875585,79.318034,97.247473,34060503,93161,7.992186,77.855742,38.381215,24.482336,176305,9565,0.391988,6.209798,40.148783,44271,22.860022,8.942595,9891,9041,0.932615,10.700394,6.272431,17.355474,8.342848,2.432116,553,70
192917,240072,30733141,13.47516,37.074125,0.521676,392.851063,124025,33.130989,16845,391463,25.601997,0.399267,99.222432,91.102094,7.804382,27782,54.301128,6.075889,270.956495,42.314879,11.87566,92141,57.73067,19.671516,30.679167,285242,4.921577,87747,74.301873,331194,67.147029,2561,397.626246,360655,181.539535,16.639948,164848,13557,6331,0.370119,62.502943,33.279949,25880,33.490121,471.505538,5814,90.353457,1537,68.051583,14.956071,80.619787,0.763826,2.868558,30109,35096,33048,67.089729,712,104488,4239,65.419404,259432,69539,107523,6270,21.45508,15.645911,433,0.76097,4872,156.675685,83.31773,47155,8649,152.028818,12.891534,71059,266119,185.532968,35590,254,4101,99.12786,903924,30.015117,92.874425,2885548,256252,30.504461,65.001612,41.671224,68.273872,106530,9229,0.136027,17.392234,27.63259,96871,19.231413,6.03265,7779,2544,0.21177,19.018021,14.10839,5.931205,16.219956,4.078142,971,-1
193241,204814,39315199,7.768611,20.443887,0.660986,165.745595,186301,19.128157,20520,37733,37.670779,0.249799,247.576238,87.313233,3.594248,27042,77.746059,38.258965,423.651159,58.660151,15.702928,224861,192.368925,32.219873,87.503526,168217,22.569407,66335,31.456522,273879,7.759757,1709,359.565657,171960,199.495874,34.987638,128527,54216,1770,0.920247,34.836409,72.151584,22165,53.925591,38.370991,54959,77.103685,1684,52.051839,14.585853,29.171016,0.991957,3.611666,38638,51546,207256,7.52551,873,133355,1254,18.248409,56401,197274,2363,7842,33.603037,16.539252,962,0.236604,6561,102.080129,76.94176,32466,16061,135.32136,68.114024,49642,284483,69.085879,13461,524,47252,80.302311,1115700,22.1946,95.836008,18867348,157187,77.329698,3.902649,16.458851,24.968595,223162,9304,0.822465,5.535403,26.346945,99630,19.996373,7.300022,13480,4661,0.286602,5.63271,18.617721,54.947917,88.224458,5.932476,83,57
193945,222540,131903411,18.456577,97.768613,0.698548,163.273639,250479,45.157248,43046,146106,31.684727,0.28171,266.348951,31.567844,4.159841,28659,99.311938,12.589682,222.053896,73.756125,13.104367,279417,199.466444,6.446916,86.964534,706788,90.886888,97212,36.033564,266880,4.087417,2766,298.253263,695037,131.562261,29.60635,111453,73349,458,0.048337,62.009577,93.672511,21893,98.038803,32.723302,55098,99.8707,1640,62.441911,67.144051,38.077054,0.585606,5.865267,41883,82260,47105,24.444638,139,43853,4874,93.876931,59944,178431,84272,1434,38.542467,12.323527,546,0.017789,5387,150.637692,67.452594,48751,13601,188.99666,5.512075,37854,178872,63.82139,29141,169,49515,25.385368,225529,78.010229,93.794592,22807179,12310,60.95832,55.207639,49.153778,86.878013,64111,10492,0.530392,13.729434,49.096123,67231,26.631362,30.64481,4561,213,0.144664,17.076424,3.333918,91.31555,45.450966,2.500379,858,-1
194517,241530,107691808,43.963373,30.983498,0.325159,168.112653,282231,10.331158,40915,197221,24.067983,0.861332,279.770014,93.729052,4.77611,26438,85.697172,9.94831,88.379036,66.339497,4.379259,87274,191.404152,34.149521,6.040734,222692,59.122342,41733,97.788913,214884,85.321445,1302,75.512058,290020,26.148288,31.882155,180560,10509,4231,0.6395,60.300551,16.47858,23965,93.64697,187.075333,74425,79.805436,1712,44.48912,29.751651,32.258471,0.812523,4.313672,38720,97870,273754,48.983009,153,199763,1221,90.275371,42635,235029,148973,3068,38.738717,3.170067,153,0.682981,7569,192.818427,69.334905,35836,10905,159.824463,50.544384,57882,230284,148.25773,20137,368,19648,93.986197,529752,35.1888,53.378512,6138696,85991,14.434406,32.185173,61.438033,81.999604,208167,11073,0.521331,5.846763,32.537343,59430,16.780066,2.890353,3688,5967,0.913841,6.201789,11.290094,63.04294,7.437093,2.276184,763,82
195116,260310,24454023,12.044215,17.128002,0.328364,347.375907,270638,34.325165,43012,320870,45.751415,0.12025,186.732879,2.5939,12.585063,26399,74.245258,1.858951,485.453799,93.925369,24.847725,261125,112.385427,41.313006,146.738707,665345,20.376354,63621,70.963342,540646,14.042972,1406,282.116112,261426,125.61341,31.586393,192663,80846,5682,0.372251,76.095484,80.049962,21908,66.748345,277.507109,90813,65.840907,2625,66.495737,78.243989,41.77825,0.885041,3.997715,37543,40535,67277,88.426907,406,197622,3326,21.842352,295919,271772,147492,5485,4.273917,10.982112,827,0.269074,9237,192.553027,40.928315,8751,5798,156.390455,87.49348,27641,159485,24.451556,15030,399,12079,67.827474,1306072,26.871951,80.661283,13552148,167042,42.781775,44.965103,38.877842,94.390679,91355,10058,0.458254,20.0713,23.713502,26703,22.918763,14.90876,16198,8835,0.446114,15.658256,10.49521,90.631826,11.290906,5.089939,768,87
196096,244468,63821798,45.047802,17.767487,0.425372,376.34573,166668,5.334776,26553,111308,20.870181,0.089273,78.632267,17.793483,1.925366,27991,11.829986,30.984422,232.623083,99.031967,18.043814,237754,142.457604,12.584766,60.658093,667023,50.591475,23648,31.542437,285761,80.676647,2146,218.900067,392051,157.657135,35.715087,121699,54675,3322,0.764632,16.993511,51.604749,22063,85.670082,111.399006,37832,84.846877,1719,17.160389,35.524791,57.493953,0.557192,5.274162,1617,50039,30300,37.87695,374,131488,1089,81.527234,48190,388926,134370,3174,24.602839,18.650013,960,0.572288,6803,146.181978,86.640787,8419,16412,180.560952,53.776879,81785,158114,66.631364,4933,796,9668,77.559055,583504,72.562864,83.043826,21613288,19576,55.089949,70.174002,13.912472,21.524003,246728,10676,0.229325,12.506161,16.567909,37414,23.420815,39.197725,6695,6895,0.490817,24.511967,2.384182,63.332105,59.602512,1.453025,976,-1
196461,74980,62507438,39.05029,9.195412,0.264495,352.724642,175875,27.807253,40966,125770,13.573976,0.222925,32.090866,23.710228,16.543308,27551,56.191088,2.377352,316.273799,55.176492,5.574328,73153,28.640356,47.460353,79.757429,195105,53.666869,35419,83.301643,281206,84.493668,1128,153.63836,605052,72.32182,20.295905,162705,11709,8811,0.412636,49.607464,12.959358,25990,70.605431,66.851131,38046,3.242202,1771,40.689772,86.992328,91.593156,0.002298,4.525336,47468,39062,228586,60.773428,737,137820,4667,38.855807,189705,303495,129295,8213,24.366538,5.551199,303,0.068579,9697,193.584593,96.1074,3586,12520,100.933285,11.043005,3002,193987,22.509295,10439,863,38168,45.012341,633460,73.092925,88.986102,1083863,40267,35.234432,51.231198,67.127547,97.448621,226402,9250,0.414968,11.966086,4.480418,44673,21.85482,28.110769,12964,9932,0.90507,23.057424,3.049272,27.031222,66.994476,5.542456,199,101
197154,88318,1462603,27.502589,95.324372,0.36624,225.245495,192896,39.364922,22046,9776,8.112996,0.441586,274.203809,78.734448,8.322285,27595,32.333609,17.269705,300.685287,25.544238,5.087356,160162,218.04499,45.980956,183.103378,484441,82.19603,88014,93.777803,624120,27.304688,2461,376.308179,596668,49.02788,33.701553,134679,15631,3113,0.455895,29.771114,42.967069,21723,75.708822,9.050663,94835,38.458464,1551,97.121884,69.689828,6.624675,0.857961,2.031805,5642,42280,234205,13.450001,150,152811,1988,58.25632,94200,382230,111978,4157,39.903951,1.349595,315,0.337291,8690,110.864001,58.284052,27150,6470,185.516815,10.318088,39081,298646,52.575485,30379,407,46528,4.752935,605701,77.562968,51.752068,32970884,90107,38.752243,64.076518,87.639368,31.382092,76437,11137,0.07846,19.260279,47.065252,34903,25.159363,12.714566,6028,4760,0.564832,21.050996,17.694087,99.615419,93.805302,1.551843,683,-1
197461,131934,84910712,30.623883,74.753693,0.178127,183.784752,86261,6.099626,27876,52800,24.769587,0.738958,266.746363,62.150042,7.975766,27057,62.182763,36.231146,183.984855,3.278639,18.584209,61152,170.774694,21.659607,91.642936,280266,37.702219,26797,7.207696,475800,79.393347,3008,96.714894,416282,88.339124,39.254941,106444,83687,3390,0.152454,59.678343,24.297118,23010,35.406241,440.479501,94163,25.159474,1454,37.501509,48.963283,81.017665,0.307522,5.924238,45108,94439,100447,99.771105,938,113289,1432,3.839145,134462,307793,141159,2657,24.54506,7.815626,866,0.985574,1460,121.306895,47.323435,32702,11771,100.213237,16.906504,91659,92881,8.647202,24932,987,30996,22.590483,1044215,85.77572,78.19478,1599028,231862,90.666114,16.581101,45.691012,73.974112,173457,9352,0.912557,9.939665,44.295443,10213,26.172056,39.417853,6720,5764,0.746788,12.669401,17.378256,5.32356,86.24702,3.614494,703,-1
198326,95556,75400242,46.433892,43.583848,0.77603,294.854718,271971,43.712126,21966,76368,48.249773,0.286584,263.909579,5.391988,3.393413,26807,64.188144,28.061695,113.137856,73.210035,21.126671,236518,235.84572,17.275115,27.940032,507040,58.236561,40919,19.828734,440354,26.066323,2460,115.873356,547306,184.753875,34.056512,174780,58273,1937,0.947471,5.80874,2.5536,22848,55.138863,464.577189,26570,83.527511,1159,72.211526,74.666256,51.641458,0.062615,5.365498,19281,62359,83668,1.896939,224,97135,3424,5.137377,214089,124375,130109,3897,7.815185,10.630591,259,0.698762,8333,138.068194,29.50791,23463,14732,185.828356,85.265995,78963,201302,21.707714,27558,133,43630,97.39488,662061,34.488899,73.190094,19258548,242577,38.044728,34.13527,46.470454,55.594486,191796,9370,0.570564,23.702932,4.185621,58973,24.798025,10.951608,11204,3751,0.864499,7.129279,4.803653,43.813928,46.797955,5.489453,902,60
198980,40835,94130522,31.899196,62.779137,0.54459,300.401165,196749,50.732757,24222,247665,10.187748,0.549595,119.586587,32.713284,3.974302,27618,57.630769,33.167448,235.551085,82.400981,4.297791,143300,187.540599,6.221707,90.819413,318430,40.612299,22388,69.612618,575722,6.789445,1279,324.533648,314049,162.098427,30.352023,147971,84221,7466,0.646258,83.373001,1.115681,23799,15.377939,104.320386,55410,25.730259,1872,29.571001,90.4941,3.775435,0.273439,2.196724,30880,92034,39794,99.965525,669,127269,4161,87.45845,138071,293548,296457,1999,37.632526,10.444036,731,0.663949,7348,192.23454,11.975435,23587,8437,111.865828,13.340187,5851,154711,20.784277,39237,817,32560,14.86521,853869,93.210529,67.170323,9800033,215044,85.274138,25.59967,84.371414,17.955704,232551,10892,0.046422,15.223915,7.545885,58027,27.857701,37.653408,6004,4088,0.269285,10.869659,19.022297,25.953637,1.520271,3.865797,771,-1
199363,22790,26925447,23.139689,80.871533,0.572513,200.298816,57831,44.957839,23593,343709,13.805212,0.404379,162.88998,61.642906,7.386484,28634,24.335362,15.67773,230.989166,99.847238,4.651211,161897,241.612023,39.151597,198.055565,585282,26.229367,8138,37.192203,283177,14.767313,2708,260.212945,125222,109.539812,39.999731,123340,3408,7995,0.710917,68.787641,55.824024,21814,63.534624,47.390946,26169,90.167462,1696,68.303177,82.863465,84.119479,0.235658,1.501547,35319,45590,181177,88.823429,220,164417,755,87.694662,127931,246594,271397,2728,6.214056,7.433418,662,0.857604,9362,131.314881,44.240685,30262,5951,162.275952,97.913509,9677,171563,164.552349,16513,273,43714,80.536615,1254464,6.365527,77.641471,10672034,134011,11.088112,82.424449,39.243579,52.959316,273157,10764,0.915949,9.559456,16.558972,7892,28.076745,25.715067,19539,971,0.138878,5.975174,3.30775,33.393708,99.869435,2.611144,753,-1
199920,255488,86562733,3.010698,48.767889,0.212826,378.181346,142758,5.249123,39573,61572,21.805674,0.157181,158.728984,14.935651,2.627729,26305,98.210771,10.86719,98.479519,84.589514,7.080379,283226,88.140014,16.696976,199.586827,233475,48.472287,72033,30.247017,213642,47.06901,1934,252.320302,581623,178.500124,24.226161,182910,57874,6726,0.408935,49.335904,89.819718,24831,73.865499,387.551372,49612,57.374434,2592,45.114829,6.866995,15.539449,0.441177,4.187659,46849,92904,117890,75.320874,683,158506,132,5.75296,60327,109955,57684,8116,18.144175,8.496177,800,0.341909,5496,186.593792,90.874835,16857,12662,195.693177,45.665183,87739,249304,50.727533,21275,383,28061,87.650035,546881,47.418419,82.683302,34495737,282302,85.641498,65.570405,75.825676,83.804998,261693,9188,0.640128,9.141463,42.56862,24006,24.111269,21.812365,16386,266,0.867438,4.523027,9.547852,17.896354,65.656193,5.982056,638,-1
200457,261698,11387164,33.348409,41.52253,0.196892,305.793887,272683,8.398078,33150,319330,2.381904,0.896143,244.879506,61.947654,1.243089,27070,53.455064,1.463753,293.087549,61.25202,24.179626,205846,197.168523,26.114743,183.976836,523917,55.373675,39805,96.796352,567560,32.357213,1536,101.0397,285516,199.006501,23.601907,103284,11298,7681,0.881908,72.083399,13.625118,21850,83.238343,320.10222,43665,40.560488,2476,28.856414,99.42023,60.898654,0.276028,1.270676,34097,1412,53086,41.742106,653,159332,4144,82.705159,130134,249604,78179,1346,13.718849,9.238636,864,0.241052,4467,175.700649,82.373441,41317,14594,137.962773,81.994312,85152,246678,105.608667,40966,676,4972,52.845873,1063436,3.778848,51.003152,5204305,72760,36.445399,47.080722,53.443644,11.39009,200402,10021,0.898662,2.474891,26.148945,59671,24.562884,12.623497,14240,1037,0.31299,13.265596,7.255461,50.011272,15.638014,1.742117,395,-1
201204,143752,107995051,46.481995,56.891301,0.086094,121.829692,229135,7.123851,19939,228084,44.3164,0.952194,44.805655,41.389525,12.918878,26332,3.695333,28.160182,63.385888,69.417316,4.558698,199787,110.713523,34.463269,37.338478,380955,30.507205,72754,41.564891,529455,70.25084,1946,339.186365,584076,112.833088,33.128379,149549,90537,1120,0.960727,72.585349,10.142745,23658,6.798973,184.984007,60237,31.130672,2012,34.587607,51.650763,17.978642,0.59454,3.829484,37632,9030,46693,21.934068,210,18157,3082,59.959198,224866,373251,223432,8860,27.020892,13.462801,945,0.404703,7708,136.916512,33.57334,22216,5366,147.882629,8.918416,35648,66392,172.598658,18365,556,17456,78.229966,1112123,72.43388,50.619721,10765766,206288,19.671433,76.545223,68.79775,59.422599,212900,10661,0.790834,11.694469,10.260299,6787,27.690262,17.2303,14703,2177,0.24643,14.863808,17.733117,40.95772,67.968743,2.446253,407,-1
201975,28654,19345421,8.272258,68.781097,0.203076,354.610167,47746,4.832168,41838,206799,13.435574,0.185838,40.008068,25.438284,12.738163,27636,67.928752,28.804767,311.297421,27.776371,28.557899,194035,170.083772,13.313717,181.715957,117584,83.496377,44063,89.890693,547584,53.891195,1234,85.83733,185882,138.278813,38.106208,110457,80580,4925,0.308273,38.504228,71.398615,22209,14.169071,285.014104,69911,31.815248,1757,5.09379,85.463249,2.283439,0.066306,3.136904,41846,66203,126572,2.014285,805,182009,2634,44.281307,7999,297719,37518,6210,39.775207,18.479997,529,0.061069,6118,103.116281,19.868917,20416,5683,179.157297,71.073004,89275,169470,103.338286,3070,909,24180,40.060647,839123,24.727143,89.439174,40862428,97293,66.380782,14.722186,45.310659,38.309734,182715,9846,0.614626,4.735465,3.19021,18296,29.325085,17.917701,6274,1608,0.091949,20.487623,10.888054,60.855614,92.787944,1.941275,773,-1
202311,77946,21281283,5.444992,74.960542,0.413413,154.576599,127778,35.546724,31680,101204,3.016319,0.86399,140.041636,72.95442,13.982475,28139,77.882212,18.772346,265.669967,45.153536,8.918775,183523,52.153555,8.294253,9.949235,720338,42.26635,25263,59.279914,517574,4.756516,1197,131.960979,359036,82.937801,21.585705,131723,83523,4503,0.650192,17.834717,9.920954,23257,34.722771,54.35551,85644,43.549345,2244,13.793669,18.369929,17.101378,0.636086,1.253436,33910,71194,264719,15.530924,204,26093,2210,36.172899,83236,365531,276011,1920,29.523547,6.222809,696,0.621246,2978,119.46644,36.868384,36868,14379,113.449463,22.59923,40654,264955,141.758196,33055,781,42576,46.087737,1005278,45.073729,82.78206,7030945,118015,53.336217,83.409839,36.589499,90.130156,181103,10640,0.094206,15.04926,53.533918,54157,24.674894,9.6125,18404,6156,0.373071,26.525726,8.01312,8.26186,61.555235,4.994223,633,70
